chromosome_index	startpos	endpos	major_cn	minor_cn	total_cn
7	131688896	159325753	1	1	2
7	198401	56507923	1	1	2
7	131688896	159325753	1	1	2
7	131688896	159325753	1	1	2
7	131688896	159325753	1	1	2
7	131688896	159325753	1	1	2
7	131688896	159325753	1	1	2
7	198401	56507923	1	1	2
7	131688896	159325753	1	1	2
7	131688896	159325753	1	1	2
7	198401	56507923	1	1	2
7	198401	56507923	1	1	2
7	198401	56507923	1	1	2
7	198401	56507923	1	1	2
7	198401	56507923	1	1	2
7	198401	56507923	1	1	2
7	198401	56507923	1	1	2
7	198401	56507923	1	1	2
7	198401	56507923	1	1	2
7	198401	56507923	1	1	2
7	198401	56507923	1	1	2
7	198401	56507923	1	1	2
7	198401	56507923	1	1	2
7	198401	56507923	1	1	2
7	198401	56507923	1	1	2
7	198401	56507923	1	1	2
7	198401	56507923	1	1	2
7	198401	56507923	1	1	2
7	198401	56507923	1	1	2
7	198401	56507923	1	1	2
7	198401	56507923	1	1	2
7	198401	56507923	1	1	2
7	198401	56507923	1	1	2
7	198401	56507923	1	1	2
7	198401	56507923	1	1	2
7	198401	56507923	1	1	2
7	198401	56507923	1	1	2
7	198401	56507923	1	1	2
7	198401	56507923	1	1	2
7	198401	56507923	1	1	2
7	198401	56507923	1	1	2
7	198401	56507923	1	1	2
7	198401	56507923	1	1	2
7	198401	56507923	1	1	2
7	198401	56507923	1	1	2
7	198401	56507923	1	1	2
7	198401	56507923	1	1	2
7	198401	56507923	1	1	2
7	198401	56507923	1	1	2
7	198401	56507923	1	1	2
7	198401	56507923	1	1	2
7	198401	56507923	1	1	2
7	198401	56507923	1	1	2
7	198401	56507923	1	1	2
7	198401	56507923	1	1	2
7	198401	56507923	1	1	2
7	198401	56507923	1	1	2
7	198401	56507923	1	1	2
7	198401	56507923	1	1	2
7	198401	56507923	1	1	2
7	198401	56507923	1	1	2
7	198401	56507923	1	1	2
7	198401	56507923	1	1	2
7	198401	56507923	1	1	2
7	198401	56507923	1	1	2
7	198401	56507923	1	1	2
7	198401	56507923	1	1	2
7	198401	56507923	1	1	2
7	198401	56507923	1	1	2
7	198401	56507923	1	1	2
7	198401	56507923	1	1	2
7	56508328	81217058	2	1	3
7	56508328	81217058	2	1	3
7	56508328	81217058	2	1	3
7	56508328	81217058	2	1	3
7	198401	56507923	1	1	2
7	56508328	81217058	2	1	3
7	56508328	81217058	2	1	3
7	56508328	81217058	2	1	3
7	56508328	81217058	2	1	3
7	56508328	81217058	2	1	3
7	198401	56507923	1	1	2
7	56508328	81217058	2	1	3
7	56508328	81217058	2	1	3
7	56508328	81217058	2	1	3
7	56508328	81217058	2	1	3
7	56508328	81217058	2	1	3
7	56508328	81217058	2	1	3
7	56508328	81217058	2	1	3
7	198401	56507923	1	1	2
7	198401	56507923	1	1	2
7	56508328	81217058	2	1	3
7	56508328	81217058	2	1	3
7	56508328	81217058	2	1	3
7	56508328	81217058	2	1	3
7	56508328	81217058	2	1	3
7	56508328	81217058	2	1	3
7	56508328	81217058	2	1	3
7	56508328	81217058	2	1	3
7	56508328	81217058	2	1	3
7	56508328	81217058	2	1	3
7	56508328	81217058	2	1	3
7	56508328	81217058	2	1	3
7	56508328	81217058	2	1	3
7	56508328	81217058	2	1	3
7	56508328	81217058	2	1	3
7	56508328	81217058	2	1	3
7	56508328	81217058	2	1	3
7	56508328	81217058	2	1	3
7	56508328	81217058	2	1	3
7	56508328	81217058	2	1	3
7	56508328	81217058	2	1	3
7	81219785	85995188	1	1	2
7	81219785	85995188	1	1	2
7	198401	56507923	1	1	2
7	198401	56507923	1	1	2
7	198401	56507923	1	1	2
7	81219785	85995188	1	1	2
7	81219785	85995188	1	1	2
7	198401	56507923	1	1	2
7	81219785	85995188	1	1	2
7	81219785	85995188	1	1	2
7	81219785	85995188	1	1	2
7	81219785	85995188	1	1	2
7	85996807	85996809	1	1	2
7	85999505	86934322	4	1	5
7	85999505	86934322	4	1	5
7	85999505	86934322	4	1	5
7	85999505	86934322	4	1	5
7	85999505	86934322	4	1	5
7	85999505	86934322	4	1	5
7	85999505	86934322	4	1	5
7	85999505	86934322	4	1	5
7	85999505	86934322	4	1	5
7	85999505	86934322	4	1	5
7	85999505	86934322	4	1	5
7	85999505	86934322	4	1	5
7	85999505	86934322	4	1	5
7	85999505	86934322	4	1	5
7	85999505	86934322	4	1	5
7	85999505	86934322	4	1	5
7	85999505	86934322	4	1	5
7	87004796	92120702	5	1	6
7	87004796	92120702	5	1	6
7	87004796	92120702	5	1	6
7	87004796	92120702	5	1	6
7	87004796	92120702	5	1	6
7	87004796	92120702	5	1	6
7	87004796	92120702	5	1	6
7	198401	56507923	1	1	2
7	87004796	92120702	5	1	6
7	87004796	92120702	5	1	6
7	87004796	92120702	5	1	6
7	87004796	92120702	5	1	6
7	92120793	92156656	9	0	9
7	92120793	92156656	9	0	9
7	92156736	92156738	1	1	2
7	92156769	92156771	1	1	2
7	92169602	94218392	10	1	11
7	92169602	94218392	10	1	11
7	92169602	94218392	10	1	11
7	92169602	94218392	10	1	11
7	92169602	94218392	10	1	11
7	92169602	94218392	10	1	11
7	92169602	94218392	10	1	11
7	92169602	94218392	10	1	11
7	92169602	94218392	10	1	11
7	92169602	94218392	10	1	11
7	92169602	94218392	10	1	11
7	92169602	94218392	10	1	11
7	92169602	94218392	10	1	11
7	198401	56507923	1	1	2
7	94221362	95611673	4	2	6
7	198401	56507923	1	1	2
7	95611698	110692690	1	1	2
7	198401	56507923	1	1	2
7	95611698	110692690	1	1	2
7	95611698	110692690	1	1	2
7	198401	56507923	1	1	2
7	198401	56507923	1	1	2
7	95611698	110692690	1	1	2
8	101531537	104403339	4	1	5
8	101531537	104403339	4	1	5
8	101531537	104403339	4	1	5
8	101531537	104403339	4	1	5
8	101531537	104403339	4	1	5
8	104404584	106070190	3	1	4
8	104404584	106070190	3	1	4
8	104404584	106070190	3	1	4
8	104404584	106070190	3	1	4
8	104404584	106070190	3	1	4
8	106070325	108081515	5	2	7
8	106070325	108081515	5	2	7
8	106070325	108081515	5	2	7
8	106070325	108081515	5	2	7
8	106070325	108081515	5	2	7
8	106070325	108081515	5	2	7
8	106070325	108081515	5	2	7
8	108081840	108681449	6	1	7
8	108081840	108681449	6	1	7
8	108081840	108681449	6	1	7
8	108081840	108681449	6	1	7
8	108081840	108681449	6	1	7
8	108682558	110452203	4	1	5
8	108682558	110452203	4	1	5
8	108682558	110452203	4	1	5
8	108682558	110452203	4	1	5
8	108682558	110452203	4	1	5
8	108682558	110452203	4	1	5
8	108682558	110452203	4	1	5
8	108682558	110452203	4	1	5
8	110464905	111453054	10	1	11
8	110464905	111453054	10	1	11
8	110464905	111453054	10	1	11
8	110464905	111453054	10	1	11
8	110464905	111453054	10	1	11
8	110464905	111453054	10	1	11
8	110464905	111453054	10	1	11
8	110464905	111453054	10	1	11
8	110464905	111453054	10	1	11
8	110464905	111453054	10	1	11
8	110464905	111453054	10	1	11
8	111454691	111454693	1	1	2
8	111454765	111454767	1	1	2
8	111455007	111455009	1	1	2
8	111455224	111455226	1	1	2
8	111457043	113651142	2	1	3
8	111457043	113651142	2	1	3
8	111457043	113651142	2	1	3
8	111457043	113651142	2	1	3
8	111457043	113651142	2	1	3
8	111457043	113651142	2	1	3
8	111457043	113651142	2	1	3
8	111457043	113651142	2	1	3
8	113652127	113792538	6	2	8
8	113652127	113792538	6	2	8
8	113652127	113792538	6	2	8
8	113652127	113792538	6	2	8
8	113652127	113792538	6	2	8
8	113652127	113792538	6	2	8
8	113652127	113792538	6	2	8
8	113652127	113792538	6	2	8
8	113652127	113792538	6	2	8
8	113652127	113792538	6	2	8
8	113652127	113792538	6	2	8
8	113652127	113792538	6	2	8
8	113652127	113792538	6	2	8
8	113792599	116252872	4	1	5
8	113792599	116252872	4	1	5
8	113792599	116252872	4	1	5
8	113792599	116252872	4	1	5
8	113792599	116252872	4	1	5
8	113792599	116252872	4	1	5
8	113792599	116252872	4	1	5
8	113792599	116252872	4	1	5
8	113792599	116252872	4	1	5
8	113792599	116252872	4	1	5
8	113792599	116252872	4	1	5
8	113792599	116252872	4	1	5
8	113792599	116252872	4	1	5
8	113792599	116252872	4	1	5
8	113792599	116252872	4	1	5
8	113792599	116252872	4	1	5
8	113792599	116252872	4	1	5
8	116255844	118547214	2	2	4
8	116255844	118547214	2	2	4
8	116255844	118547214	2	2	4
8	116255844	118547214	2	2	4
8	116255844	118547214	2	2	4
8	116255844	118547214	2	2	4
8	116255844	118547214	2	2	4
8	116255844	118547214	2	2	4
8	118555185	123810729	3	1	4
8	118555185	123810729	3	1	4
8	118555185	123810729	3	1	4
8	118555185	123810729	3	1	4
8	118555185	123810729	3	1	4
8	118555185	123810729	3	1	4
8	118555185	123810729	3	1	4
8	118555185	123810729	3	1	4
8	118555185	123810729	3	1	4
8	118555185	123810729	3	1	4
8	118555185	123810729	3	1	4
8	118555185	123810729	3	1	4
8	118555185	123810729	3	1	4
8	118555185	123810729	3	1	4
8	118555185	123810729	3	1	4
8	118555185	123810729	3	1	4
8	118555185	123810729	3	1	4
8	123811695	123811697	1	1	2
8	123811698	123811700	1	1	2
8	123811794	123811796	1	1	2
8	123812092	123812094	1	1	2
8	123812382	123812384	1	1	2
8	123812485	123812487	1	1	2
8	123812508	123812510	1	1	2
8	123812854	123812856	1	1	2
8	123813126	123813128	1	1	2
8	123813298	123813300	1	1	2
8	123813356	123813358	1	1	2
8	123813388	123813390	1	1	2
8	123813428	123813430	1	1	2
8	123814564	124959923	9	1	10
8	123814564	124959923	9	1	10
8	124961673	126072347	11	1	12
8	124961673	126072347	11	1	12
8	124961673	126072347	11	1	12
8	124961673	126072347	11	1	12
8	124961673	126072347	11	1	12
8	124961673	126072347	11	1	12
8	124961673	126072347	11	1	12
8	124961673	126072347	11	1	12
8	124961673	126072347	11	1	12
8	124961673	126072347	11	1	12
8	124961673	126072347	11	1	12
8	124961673	126072347	11	1	12
8	126075619	126526164	14	1	15
8	126075619	126526164	14	1	15
8	126075619	126526164	14	1	15
8	126075619	126526164	14	1	15
8	126527297	127067234	11	1	12
8	126527297	127067234	11	1	12
8	126527297	127067234	11	1	12
8	126527297	127067234	11	1	12
8	127067351	127133012	56	1	57
8	127067351	127133012	56	1	57
8	127067351	127133012	56	1	57
8	127067351	127133012	56	1	57
8	127067351	127133012	56	1	57
8	127067351	127133012	56	1	57
8	127067351	127133012	56	1	57
8	127067351	127133012	56	1	57
8	127067351	127133012	56	1	57
8	127067351	127133012	56	1	57
8	127067351	127133012	56	1	57
8	127067351	127133012	56	1	57
8	127067351	127133012	56	1	57
8	127067351	127133012	56	1	57
8	127067351	127133012	56	1	57
8	127067351	127133012	56	1	57
8	127067351	127133012	56	1	57
8	127067351	127133012	56	1	57
8	127067351	127133012	56	1	57
8	127067351	127133012	56	1	57
8	127067351	127133012	56	1	57
8	127067351	127133012	56	1	57
8	127067351	127133012	56	1	57
8	127067351	127133012	56	1	57
8	127067351	127133012	56	1	57
8	127067351	127133012	56	1	57
8	127133572	127641870	23	1	24
8	127133572	127641870	23	1	24
8	127133572	127641870	23	1	24
8	127133572	127641870	23	1	24
8	127642897	128041592	27	1	28
8	127642897	128041592	27	1	28
8	127642897	128041592	27	1	28
8	127642897	128041592	27	1	28
8	127642897	128041592	27	1	28
8	127642897	128041592	27	1	28
8	127642897	128041592	27	1	28
8	127642897	128041592	27	1	28
8	127642897	128041592	27	1	28
8	127642897	128041592	27	1	28
8	127642897	128041592	27	1	28
8	127642897	128041592	27	1	28
8	127642897	128041592	27	1	28
8	127642897	128041592	27	1	28
8	127642897	128041592	27	1	28
8	127642897	128041592	27	1	28
8	127642897	128041592	27	1	28
8	127642897	128041592	27	1	28
8	127642897	128041592	27	1	28
8	127642897	128041592	27	1	28
8	127642897	128041592	27	1	28
8	127642897	128041592	27	1	28
8	127642897	128041592	27	1	28
8	127642897	128041592	27	1	28
8	127642897	128041592	27	1	28
8	127642897	128041592	27	1	28
8	127642897	128041592	27	1	28
8	127642897	128041592	27	1	28
8	127642897	128041592	27	1	28
8	127642897	128041592	27	1	28
8	127642897	128041592	27	1	28
8	127642897	128041592	27	1	28
8	128046110	145074901	2	1	3
8	128046110	145074901	2	1	3
8	128046110	145074901	2	1	3
8	128046110	145074901	2	1	3
8	128046110	145074901	2	1	3
8	128046110	145074901	2	1	3
8	128046110	145074901	2	1	3
8	128046110	145074901	2	1	3
8	128046110	145074901	2	1	3
8	128046110	145074901	2	1	3
8	128046110	145074901	2	1	3
8	128046110	145074901	2	1	3
8	128046110	145074901	2	1	3
8	128046110	145074901	2	1	3
8	128046110	145074901	2	1	3
8	128046110	145074901	2	1	3
8	128046110	145074901	2	1	3
8	128046110	145074901	2	1	3
8	128046110	145074901	2	1	3
8	128046110	145074901	2	1	3
8	128046110	145074901	2	1	3
8	128046110	145074901	2	1	3
8	128046110	145074901	2	1	3
8	128046110	145074901	2	1	3
8	128046110	145074901	2	1	3
8	128046110	145074901	2	1	3
8	128046110	145074901	2	1	3
8	128046110	145074901	2	1	3
8	128046110	145074901	2	1	3
8	128046110	145074901	2	1	3
8	128046110	145074901	2	1	3
8	128046110	145074901	2	1	3
8	128046110	145074901	2	1	3
8	128046110	145074901	2	1	3
8	128046110	145074901	2	1	3
8	128046110	145074901	2	1	3
8	128046110	145074901	2	1	3
8	128046110	145074901	2	1	3
8	211532	31212414	1	0	1
8	128046110	145074901	2	1	3
8	128046110	145074901	2	1	3
8	211532	31212414	1	0	1
8	211532	31212414	1	0	1
8	211532	31212414	1	0	1
8	211532	31212414	1	0	1
8	211532	31212414	1	0	1
8	211532	31212414	1	0	1
8	211532	31212414	1	0	1
8	211532	31212414	1	0	1
8	211532	31212414	1	0	1
8	31214078	32137191	0	0	0
8	31214078	32137191	0	0	0
8	32140635	39904583	2	1	3
8	32140635	39904583	2	1	3
8	32140635	39904583	2	1	3
8	32140635	39904583	2	1	3
8	32140635	39904583	2	1	3
8	32140635	39904583	2	1	3
8	32140635	39904583	2	1	3
8	32140635	39904583	2	1	3
8	32140635	39904583	2	1	3
8	32140635	39904583	2	1	3
8	32140635	39904583	2	1	3
8	32140635	39904583	2	1	3
8	32140635	39904583	2	1	3
8	32140635	39904583	2	1	3
8	32140635	39904583	2	1	3
8	32140635	39904583	2	1	3
8	32140635	39904583	2	1	3
8	32140635	39904583	2	1	3
8	211532	31212414	1	0	1
8	40965532	41808837	3	1	4
8	41809356	43332813	4	1	5
8	41809356	43332813	4	1	5
8	43336785	70602068	2	2	4
8	43336785	70602068	2	2	4
8	43336785	70602068	2	2	4
8	43336785	70602068	2	2	4
8	43336785	70602068	2	2	4
8	43336785	70602068	2	2	4
8	43336785	70602068	2	2	4
8	43336785	70602068	2	2	4
8	43336785	70602068	2	2	4
8	43336785	70602068	2	2	4
8	211532	31212414	1	0	1
8	43336785	70602068	2	2	4
8	43336785	70602068	2	2	4
8	43336785	70602068	2	2	4
8	43336785	70602068	2	2	4
8	43336785	70602068	2	2	4
8	43336785	70602068	2	2	4
8	43336785	70602068	2	2	4
8	43336785	70602068	2	2	4
8	43336785	70602068	2	2	4
8	43336785	70602068	2	2	4
8	43336785	70602068	2	2	4
8	43336785	70602068	2	2	4
8	43336785	70602068	2	2	4
8	43336785	70602068	2	2	4
8	43336785	70602068	2	2	4
8	43336785	70602068	2	2	4
8	43336785	70602068	2	2	4
8	43336785	70602068	2	2	4
8	43336785	70602068	2	2	4
8	43336785	70602068	2	2	4
8	43336785	70602068	2	2	4
8	43336785	70602068	2	2	4
8	211532	31212414	1	0	1
8	43336785	70602068	2	2	4
8	43336785	70602068	2	2	4
8	43336785	70602068	2	2	4
8	43336785	70602068	2	2	4
8	43336785	70602068	2	2	4
8	43336785	70602068	2	2	4
8	43336785	70602068	2	2	4
8	43336785	70602068	2	2	4
8	43336785	70602068	2	2	4
8	43336785	70602068	2	2	4
8	43336785	70602068	2	2	4
8	43336785	70602068	2	2	4
8	43336785	70602068	2	2	4
8	43336785	70602068	2	2	4
8	43336785	70602068	2	2	4
8	43336785	70602068	2	2	4
8	43336785	70602068	2	2	4
8	43336785	70602068	2	2	4
8	43336785	70602068	2	2	4
8	43336785	70602068	2	2	4
8	43336785	70602068	2	2	4
8	43336785	70602068	2	2	4
8	43336785	70602068	2	2	4
8	70605166	79539047	2	1	3
8	70605166	79539047	2	1	3
8	70605166	79539047	2	1	3
8	70605166	79539047	2	1	3
8	70605166	79539047	2	1	3
8	70605166	79539047	2	1	3
8	70605166	79539047	2	1	3
8	70605166	79539047	2	1	3
8	70605166	79539047	2	1	3
8	70605166	79539047	2	1	3
8	70605166	79539047	2	1	3
8	70605166	79539047	2	1	3
8	70605166	79539047	2	1	3
8	70605166	79539047	2	1	3
8	70605166	79539047	2	1	3
8	70605166	79539047	2	1	3
8	70605166	79539047	2	1	3
8	70605166	79539047	2	1	3
8	70605166	79539047	2	1	3
8	70605166	79539047	2	1	3
8	70605166	79539047	2	1	3
8	70605166	79539047	2	1	3
8	70605166	79539047	2	1	3
8	70605166	79539047	2	1	3
8	70605166	79539047	2	1	3
8	70605166	79539047	2	1	3
8	70605166	79539047	2	1	3
8	79539916	86527524	2	2	4
8	79539916	86527524	2	2	4
8	79539916	86527524	2	2	4
8	79539916	86527524	2	2	4
8	79539916	86527524	2	2	4
8	79539916	86527524	2	2	4
8	79539916	86527524	2	2	4
8	79539916	86527524	2	2	4
8	79539916	86527524	2	2	4
8	79539916	86527524	2	2	4
8	79539916	86527524	2	2	4
8	79539916	86527524	2	2	4
8	79539916	86527524	2	2	4
8	79539916	86527524	2	2	4
8	79539916	86527524	2	2	4
8	79539916	86527524	2	2	4
8	79539916	86527524	2	2	4
8	79539916	86527524	2	2	4
8	79539916	86527524	2	2	4
8	79539916	86527524	2	2	4
8	79539916	86527524	2	2	4
8	79539916	86527524	2	2	4
8	79539916	86527524	2	2	4
8	86527639	101530213	2	1	3
8	86527639	101530213	2	1	3
8	86527639	101530213	2	1	3
8	86527639	101530213	2	1	3
8	86527639	101530213	2	1	3
8	86527639	101530213	2	1	3
8	86527639	101530213	2	1	3
8	86527639	101530213	2	1	3
8	86527639	101530213	2	1	3
8	86527639	101530213	2	1	3
8	86527639	101530213	2	1	3
8	86527639	101530213	2	1	3
8	86527639	101530213	2	1	3
8	86527639	101530213	2	1	3
8	86527639	101530213	2	1	3
8	86527639	101530213	2	1	3
8	86527639	101530213	2	1	3
8	86527639	101530213	2	1	3
8	86527639	101530213	2	1	3
8	86527639	101530213	2	1	3
8	86527639	101530213	2	1	3
8	86527639	101530213	2	1	3
8	86527639	101530213	2	1	3
8	86527639	101530213	2	1	3
9	877071	43262484	1	1	2
9	94486948	138181722	1	1	2
9	94486948	138181722	1	1	2
9	877071	43262484	1	1	2
9	877071	43262484	1	1	2
9	94486948	138181722	1	1	2
9	94486948	138181722	1	1	2
9	94486948	138181722	1	1	2
9	94486948	138181722	1	1	2
9	94486948	138181722	1	1	2
9	94486948	138181722	1	1	2
9	877071	43262484	1	1	2
9	94486948	138181722	1	1	2
9	94486948	138181722	1	1	2
9	94486948	138181722	1	1	2
9	94486948	138181722	1	1	2
9	94486948	138181722	1	1	2
9	94486948	138181722	1	1	2
9	877071	43262484	1	1	2
9	94486948	138181722	1	1	2
9	877071	43262484	1	1	2
9	94486948	138181722	1	1	2
9	94486948	138181722	1	1	2
9	94486948	138181722	1	1	2
9	94486948	138181722	1	1	2
9	94486948	138181722	1	1	2
9	94486948	138181722	1	1	2
9	94486948	138181722	1	1	2
9	877071	43262484	1	1	2
9	94486948	138181722	1	1	2
9	94486948	138181722	1	1	2
9	94486948	138181722	1	1	2
9	877071	43262484	1	1	2
9	94486948	138181722	1	1	2
9	94486948	138181722	1	1	2
9	94486948	138181722	1	1	2
9	94486948	138181722	1	1	2
9	94486948	138181722	1	1	2
9	94486948	138181722	1	1	2
9	94486948	138181722	1	1	2
9	94486948	138181722	1	1	2
9	94486948	138181722	1	1	2
9	94486948	138181722	1	1	2
9	94486948	138181722	1	1	2
9	877071	43262484	1	1	2
9	877071	43262484	1	1	2
9	877071	43262484	1	1	2
9	877071	43262484	1	1	2
9	877071	43262484	1	1	2
9	877071	43262484	1	1	2
9	877071	43262484	1	1	2
9	877071	43262484	1	1	2
9	877071	43262484	1	1	2
9	877071	43262484	1	1	2
9	877071	43262484	1	1	2
9	877071	43262484	1	1	2
9	877071	43262484	1	1	2
9	877071	43262484	1	1	2
9	877071	43262484	1	1	2
9	877071	43262484	1	1	2
9	877071	43262484	1	1	2
9	877071	43262484	1	1	2
9	877071	43262484	1	1	2
9	877071	43262484	1	1	2
9	877071	43262484	1	1	2
9	877071	43262484	1	1	2
9	877071	43262484	1	1	2
9	877071	43262484	1	1	2
9	877071	43262484	1	1	2
9	877071	43262484	1	1	2
9	877071	43262484	1	1	2
9	877071	43262484	1	1	2
9	877071	43262484	1	1	2
9	877071	43262484	1	1	2
9	877071	43262484	1	1	2
9	877071	43262484	1	1	2
9	877071	43262484	1	1	2
9	877071	43262484	1	1	2
9	877071	43262484	1	1	2
9	877071	43262484	1	1	2
9	877071	43262484	1	1	2
9	877071	43262484	1	1	2
9	61230534	61230536	1	1	2
9	61665482	68951931	2	1	3
9	61665482	68951931	2	1	3
9	61665482	68951931	2	1	3
9	61665482	68951931	2	1	3
9	61665482	68951931	2	1	3
9	61665482	68951931	2	1	3
9	68956085	71598037	1	1	2
9	68956085	71598037	1	1	2
9	71601661	72990129	2	1	3
9	71601661	72990129	2	1	3
9	71601661	72990129	2	1	3
9	72992968	76364107	1	1	2
9	72992968	76364107	1	1	2
9	72992968	76364107	1	1	2
9	72992968	76364107	1	1	2
9	72992968	76364107	1	1	2
9	76367154	76367156	1	1	2
9	76370469	78946172	2	1	3
9	76370469	78946172	2	1	3
9	76370469	78946172	2	1	3
9	76370469	78946172	2	1	3
9	76370469	78946172	2	1	3
9	76370469	78946172	2	1	3
9	76370469	78946172	2	1	3
9	78946185	93592338	3	1	4
9	78946185	93592338	3	1	4
9	78946185	93592338	3	1	4
9	78946185	93592338	3	1	4
9	78946185	93592338	3	1	4
9	78946185	93592338	3	1	4
9	78946185	93592338	3	1	4
9	78946185	93592338	3	1	4
9	78946185	93592338	3	1	4
9	78946185	93592338	3	1	4
9	877071	43262484	1	1	2
9	877071	43262484	1	1	2
9	78946185	93592338	3	1	4
9	78946185	93592338	3	1	4
9	78946185	93592338	3	1	4
9	78946185	93592338	3	1	4
9	78946185	93592338	3	1	4
9	877071	43262484	1	1	2
9	78946185	93592338	3	1	4
9	78946185	93592338	3	1	4
9	78946185	93592338	3	1	4
9	78946185	93592338	3	1	4
9	877071	43262484	1	1	2
9	78946185	93592338	3	1	4
9	78946185	93592338	3	1	4
9	877071	43262484	1	1	2
9	78946185	93592338	3	1	4
9	93592591	94485884	4	1	5
9	93592591	94485884	4	1	5
9	877071	43262484	1	1	2
9	94486948	138181722	1	1	2
9	877071	43262484	1	1	2
9	94486948	138181722	1	1	2
9	94486948	138181722	1	1	2
9	94486948	138181722	1	1	2
9	877071	43262484	1	1	2
9	94486948	138181722	1	1	2
10	48486	38996615	1	1	2
10	55850820	133621484	1	0	1
10	55850820	133621484	1	0	1
10	55850820	133621484	1	0	1
10	55850820	133621484	1	0	1
10	55850820	133621484	1	0	1
10	55850820	133621484	1	0	1
10	55850820	133621484	1	0	1
10	55850820	133621484	1	0	1
10	55850820	133621484	1	0	1
10	55850820	133621484	1	0	1
10	55850820	133621484	1	0	1
10	48486	38996615	1	1	2
10	55850820	133621484	1	0	1
10	55850820	133621484	1	0	1
10	55850820	133621484	1	0	1
10	55850820	133621484	1	0	1
10	55850820	133621484	1	0	1
10	55850820	133621484	1	0	1
10	55850820	133621484	1	0	1
10	55850820	133621484	1	0	1
10	55850820	133621484	1	0	1
10	55850820	133621484	1	0	1
10	55850820	133621484	1	0	1
10	55850820	133621484	1	0	1
10	55850820	133621484	1	0	1
10	55850820	133621484	1	0	1
10	55850820	133621484	1	0	1
10	55850820	133621484	1	0	1
10	55850820	133621484	1	0	1
10	55850820	133621484	1	0	1
10	48486	38996615	1	1	2
10	48486	38996615	1	1	2
10	48486	38996615	1	1	2
10	48486	38996615	1	1	2
10	48486	38996615	1	1	2
10	48486	38996615	1	1	2
10	48486	38996615	1	1	2
10	48486	38996615	1	1	2
10	48486	38996615	1	1	2
10	48486	38996615	1	1	2
10	48486	38996615	1	1	2
10	48486	38996615	1	1	2
10	48486	38996615	1	1	2
10	48486	38996615	1	1	2
10	48486	38996615	1	1	2
10	48486	38996615	1	1	2
10	48486	38996615	1	1	2
10	48486	38996615	1	1	2
10	48486	38996615	1	1	2
10	48486	38996615	1	1	2
10	48486	38996615	1	1	2
10	48486	38996615	1	1	2
10	48486	38996615	1	1	2
10	48486	38996615	1	1	2
10	48486	38996615	1	1	2
10	48486	38996615	1	1	2
10	48486	38996615	1	1	2
10	48486	38996615	1	1	2
10	48486	38996615	1	1	2
10	48486	38996615	1	1	2
10	48486	38996615	1	1	2
10	48486	38996615	1	1	2
10	48486	38996615	1	1	2
10	48486	38996615	1	1	2
10	48486	38996615	1	1	2
10	48486	38996615	1	1	2
10	48486	38996615	1	1	2
10	48486	38996615	1	1	2
10	48486	38996615	1	1	2
10	48486	38996615	1	1	2
10	38997140	39505632	1	0	1
10	38997140	39505632	1	0	1
10	39507950	42333783	1	1	2
10	42334220	42840379	2	1	3
10	42840478	46100712	1	1	2
10	42840478	46100712	1	1	2
10	42840478	46100712	1	1	2
10	42840478	46100712	1	1	2
10	48486	38996615	1	1	2
10	46994863	55849765	1	1	2
10	46994863	55849765	1	1	2
10	46994863	55849765	1	1	2
10	46994863	55849765	1	1	2
10	46994863	55849765	1	1	2
10	46994863	55849765	1	1	2
10	46994863	55849765	1	1	2
10	46994863	55849765	1	1	2
10	46994863	55849765	1	1	2
10	46994863	55849765	1	1	2
10	46994863	55849765	1	1	2
10	46994863	55849765	1	1	2
10	46994863	55849765	1	1	2
10	55850820	133621484	1	0	1
10	55850820	133621484	1	0	1
10	55850820	133621484	1	0	1
10	55850820	133621484	1	0	1
10	55850820	133621484	1	0	1
10	55850820	133621484	1	0	1
10	55850820	133621484	1	0	1
10	55850820	133621484	1	0	1
10	55850820	133621484	1	0	1
10	55850820	133621484	1	0	1
10	55850820	133621484	1	0	1
10	55850820	133621484	1	0	1
10	55850820	133621484	1	0	1
10	55850820	133621484	1	0	1
10	55850820	133621484	1	0	1
10	55850820	133621484	1	0	1
10	55850820	133621484	1	0	1
10	55850820	133621484	1	0	1
10	55850820	133621484	1	0	1
10	48486	38996615	1	1	2
10	55850820	133621484	1	0	1
10	55850820	133621484	1	0	1
10	55850820	133621484	1	0	1
10	55850820	133621484	1	0	1
10	55850820	133621484	1	0	1
10	55850820	133621484	1	0	1
10	55850820	133621484	1	0	1
10	55850820	133621484	1	0	1
10	55850820	133621484	1	0	1
10	55850820	133621484	1	0	1
10	55850820	133621484	1	0	1
10	48486	38996615	1	1	2
10	55850820	133621484	1	0	1
10	55850820	133621484	1	0	1
10	48486	38996615	1	1	2
10	55850820	133621484	1	0	1
10	48486	38996615	1	1	2
10	55850820	133621484	1	0	1
10	48486	38996615	1	1	2
10	48486	38996615	1	1	2
11	48876244	135075414	1	1	2
11	48876244	135075414	1	1	2
11	48876244	135075414	1	1	2
11	48876244	135075414	1	1	2
11	48876244	135075414	1	1	2
11	48876244	135075414	1	1	2
11	48876244	135075414	1	1	2
11	48876244	135075414	1	1	2
11	5714187	48191901	1	1	2
11	48876244	135075414	1	1	2
11	5714187	48191901	1	1	2
11	48876244	135075414	1	1	2
11	48876244	135075414	1	1	2
11	48876244	135075414	1	1	2
11	48876244	135075414	1	1	2
11	48876244	135075414	1	1	2
11	48876244	135075414	1	1	2
